Act Title,Act No,Act Year,Act Link,full_text,is_repealed
"The Dowry Prohibition Act, 1980  [Repealed]",XXXV,1980,http://bdlaws.minlaw.gov.bd/act-607.html,http://bdlaws.minlaw.gov.bd/act-print-607.html,True
"The Bangladesh Export Processing Zones Authority Act, 1980",XXXVI,1980,http://bdlaws.minlaw.gov.bd/act-608.html,http://bdlaws.minlaw.gov.bd/act-print-608.html,False
"ইসলামী বিশ্ববিদ্যালয় আইন, ১৯৮০",৩৭,১৯৮০,http://bdlaws.minlaw.gov.bd/act-609.html,http://bdlaws.minlaw.gov.bd/act-print-609.html,False
"The Public Examinations (Offences) Act, 1980",XLII,1980,http://bdlaws.minlaw.gov.bd/act-610.html,http://bdlaws.minlaw.gov.bd/act-print-610.html,False
"The Members of Parliament (Determination of Dispute) Act, 1980",I,1981,http://bdlaws.minlaw.gov.bd/act-611.html,http://bdlaws.minlaw.gov.bd/act-print-611.html,False
"The Bangladesh Consumer Supplies Corporation (Repeal) Act, 1981",III,1981,http://bdlaws.minlaw.gov.bd/act-612.html,http://bdlaws.minlaw.gov.bd/act-print-612.html,False
"The Administrative Tribunals Act, 1980",VII,1981,http://bdlaws.minlaw.gov.bd/act-613.html,http://bdlaws.minlaw.gov.bd/act-print-613.html,False
"The Appropriation (Railways Supplementary) Act, 1981",VIII,1981,http://bdlaws.minlaw.gov.bd/act-614.html,http://bdlaws.minlaw.gov.bd/act-print-614.html,False
"The Appropriation (Railways) Act, 1981",IX,1981,http://bdlaws.minlaw.gov.bd/act-615.html,http://bdlaws.minlaw.gov.bd/act-print-615.html,False
"The Appropriation (Supplementary) Act, 1981",X,1981,http://bdlaws.minlaw.gov.bd/act-616.html,http://bdlaws.minlaw.gov.bd/act-print-616.html,False
"The Finance Act, 1981",XI,1981,http://bdlaws.minlaw.gov.bd/act-617.html,http://bdlaws.minlaw.gov.bd/act-print-617.html,False
"The Appropriation Act, 1981",XII,1981,http://bdlaws.minlaw.gov.bd/act-618.html,http://bdlaws.minlaw.gov.bd/act-print-618.html,False
"The Acquisition and Requisition of Immovable Property Ordinance, 1982  [Repealed]",II,1982,http://bdlaws.minlaw.gov.bd/act-619.html,http://bdlaws.minlaw.gov.bd/act-print-619.html,True
"The Medical Practice and Private Clinics and Laboratories (Regulation) Ordinance, 1982",IV,1982,http://bdlaws.minlaw.gov.bd/act-620.html,http://bdlaws.minlaw.gov.bd/act-print-620.html,False
"The Bangladesh Abandoned Children (Special Provisions) (Repeal) Ordinacne, 1982",V,1982,http://bdlaws.minlaw.gov.bd/act-621.html,http://bdlaws.minlaw.gov.bd/act-print-621.html,False
"The Zakat Fund Ordinance, 1982  [Repealed]",VI,1982,http://bdlaws.minlaw.gov.bd/act-622.html,http://bdlaws.minlaw.gov.bd/act-print-622.html,True
"The Drugs (Control) Ordinance, 1982  [Repealed]",VIII,1982,http://bdlaws.minlaw.gov.bd/act-623.html,http://bdlaws.minlaw.gov.bd/act-print-623.html,True
"The Standards of Weights and Measures Ordinance, 1982 [Repealed]",XII,1982,http://bdlaws.minlaw.gov.bd/act-624.html,http://bdlaws.minlaw.gov.bd/act-print-624.html,True
"The Bangladesh Flag Vessels (Protection) Ordinance, 1982  [Repealed]",XIV,1982,http://bdlaws.minlaw.gov.bd/act-625.html,http://bdlaws.minlaw.gov.bd/act-print-625.html,True
"The Finance Ordinance, 1982",XVI,1982,http://bdlaws.minlaw.gov.bd/act-626.html,http://bdlaws.minlaw.gov.bd/act-print-626.html,False
"The Supreme Court Judges (Leave, Pension and Privileges) Ordinance, 1982  [Repealed]",XX,1982,http://bdlaws.minlaw.gov.bd/act-627.html,http://bdlaws.minlaw.gov.bd/act-print-627.html,True
"The Emigration Ordinance, 1982  [Repealed]",XXIX,1982,http://bdlaws.minlaw.gov.bd/act-628.html,http://bdlaws.minlaw.gov.bd/act-print-628.html,True
"The Bangladesh Veterinary Practitioners Ordinance, 1982  [Repealed]",XXX,1982,http://bdlaws.minlaw.gov.bd/act-629.html,http://bdlaws.minlaw.gov.bd/act-print-629.html,True
"The Foreign Contributions (Regulation) Ordinance, 1982  [Repealed]",XXXI,1982,http://bdlaws.minlaw.gov.bd/act-630.html,http://bdlaws.minlaw.gov.bd/act-print-630.html,True
"The Attia Forest (Protection) Ordinance, 1982",XXXIII,1982,http://bdlaws.minlaw.gov.bd/act-631.html,http://bdlaws.minlaw.gov.bd/act-print-631.html,False
"The Public Employees Discipline (Punctual Attendance) Ordinance, 1982  [Repealed]",XXXIV,1982,http://bdlaws.minlaw.gov.bd/act-632.html,http://bdlaws.minlaw.gov.bd/act-print-632.html,True
"The Chittagong City Corporation Ordinance, 1982  [Repealed]",XXXV,1982,http://bdlaws.minlaw.gov.bd/act-633.html,http://bdlaws.minlaw.gov.bd/act-print-633.html,True
"The Haor Development Board (Dissolution) Ordinance, 1982",XXXVII,1982,http://bdlaws.minlaw.gov.bd/act-634.html,http://bdlaws.minlaw.gov.bd/act-print-634.html,False
"The Off-shore Islands Development Board (Dissolution) Ordinance, 1982",XXXVIII,1982,http://bdlaws.minlaw.gov.bd/act-635.html,http://bdlaws.minlaw.gov.bd/act-print-635.html,False
"The Institute of Islamic Education and Research (Repeal) Ordinance, 1982",XLIII,1982,http://bdlaws.minlaw.gov.bd/act-636.html,http://bdlaws.minlaw.gov.bd/act-print-636.html,False
"The Bangladesh Hotels and Restaurants Ordinance, 1982  [Repealed]",LII,1982,http://bdlaws.minlaw.gov.bd/act-637.html,http://bdlaws.minlaw.gov.bd/act-print-637.html,True
"The Bangladesh Rural Development Board Ordinance, 1982  [Repealed]",LIII,1982,http://bdlaws.minlaw.gov.bd/act-638.html,http://bdlaws.minlaw.gov.bd/act-print-638.html,True
"The Electoral Rolls Ordinance, 1982  [Repealed]",LXI,1982,http://bdlaws.minlaw.gov.bd/act-639.html,http://bdlaws.minlaw.gov.bd/act-print-639.html,True
"The Fish and Fish Products (Inspection and Quality Control) Ordinance, 1983 [Repealed]",XX,1983,http://bdlaws.minlaw.gov.bd/act-640.html,http://bdlaws.minlaw.gov.bd/act-print-640.html,True
"The Bangladesh Railway Board (Repeal) Ordinance, 1983",XXIV,1983,http://bdlaws.minlaw.gov.bd/act-641.html,http://bdlaws.minlaw.gov.bd/act-print-641.html,False
"The Bangladesh Merchant Shipping Ordinance, 1983",XXVI,1983,http://bdlaws.minlaw.gov.bd/act-642.html,http://bdlaws.minlaw.gov.bd/act-print-642.html,False
"The Finance Ordinance, 1983",XXVII,1983,http://bdlaws.minlaw.gov.bd/act-643.html,http://bdlaws.minlaw.gov.bd/act-print-643.html,False
"The Bangladesh Irrigation Water Rate Ordinance, 1983",XXXI,1983,http://bdlaws.minlaw.gov.bd/act-644.html,http://bdlaws.minlaw.gov.bd/act-print-644.html,False
"The Bangladesh Unani and Ayurvedic Practitioners Ordinance, 1983",XXXII,1983,http://bdlaws.minlaw.gov.bd/act-645.html,http://bdlaws.minlaw.gov.bd/act-print-645.html,False
"The Marine Fisheries Ordinance, 1983  [Repealed]",XXXV,1983,http://bdlaws.minlaw.gov.bd/act-646.html,http://bdlaws.minlaw.gov.bd/act-print-646.html,True
"The National Archives Ordinance, 1983  [Repealed]",XXXIX,1983,http://bdlaws.minlaw.gov.bd/act-647.html,http://bdlaws.minlaw.gov.bd/act-print-647.html,True
"The Dhaka City Corporation Ordinance, 1983  [Repealed]",XL,1983,http://bdlaws.minlaw.gov.bd/act-648.html,http://bdlaws.minlaw.gov.bd/act-print-648.html,True
"The Bangladesh Homoeopathic Practitioners Ordinance, 1983  [Repealed]",XLI,1983,http://bdlaws.minlaw.gov.bd/act-649.html,http://bdlaws.minlaw.gov.bd/act-print-649.html,True
"The Primary Education (Repeal) Ordinance, 1983",XLV,1983,http://bdlaws.minlaw.gov.bd/act-650.html,http://bdlaws.minlaw.gov.bd/act-print-650.html,False
"The Grameen Bank Ordinance, 1983  [Repealed]",XLVI,1983,http://bdlaws.minlaw.gov.bd/act-651.html,http://bdlaws.minlaw.gov.bd/act-print-651.html,True
"The Local Government (Union Parishads) Ordinance, 1983  [Repealed]",LI,1983,http://bdlaws.minlaw.gov.bd/act-652.html,http://bdlaws.minlaw.gov.bd/act-print-652.html,True
"The Bangladesh Jatiya Jadughar Ordinance, 1983  [Repealed]",LIII,1983,http://bdlaws.minlaw.gov.bd/act-653.html,http://bdlaws.minlaw.gov.bd/act-print-653.html,True
"The Motor Vehicles Ordinance, 1983  [Repealed]",LV,1983,http://bdlaws.minlaw.gov.bd/act-654.html,http://bdlaws.minlaw.gov.bd/act-print-654.html,True
"The Chief Election Commissioner and Election Commissioners (Remuneration and Privileges) Ordinance, 1983",LVI,1983,http://bdlaws.minlaw.gov.bd/act-655.html,http://bdlaws.minlaw.gov.bd/act-print-655.html,False
"The National Curriculum and Text-Book Board Ordinance, 1983  [Repealed]",LVII,1983,http://bdlaws.minlaw.gov.bd/act-656.html,http://bdlaws.minlaw.gov.bd/act-print-656.html,True
"The Bangladesh Krira Shikkha Protishtan Ordinance, 1983  [Repealed]",LVIII,1983,http://bdlaws.minlaw.gov.bd/act-657.html,http://bdlaws.minlaw.gov.bd/act-print-657.html,True
"The Bangladesh Nursing Council Ordinance, 1983  [Repealed]",LXI,1983,http://bdlaws.minlaw.gov.bd/act-658.html,http://bdlaws.minlaw.gov.bd/act-print-658.html,True
"The Santosh Islamic University (Board of Trustees) Ordinance, 1983",LXV,1983,http://bdlaws.minlaw.gov.bd/act-659.html,http://bdlaws.minlaw.gov.bd/act-print-659.html,False
"The Hindu Religious Welfare Trust Ordinance, 1983  [Repealed]",LXVIII,1983,http://bdlaws.minlaw.gov.bd/act-660.html,http://bdlaws.minlaw.gov.bd/act-print-660.html,True
"The Buddhist Religious Welfare Trust Ordinance, 1983  [Repealed]",LXIX,1983,http://bdlaws.minlaw.gov.bd/act-661.html,http://bdlaws.minlaw.gov.bd/act-print-661.html,True
"The Christian Religious Welfare Trust Ordinance, 1983  [Repealed]",LXX,1983,http://bdlaws.minlaw.gov.bd/act-662.html,http://bdlaws.minlaw.gov.bd/act-print-662.html,True
"The Foreign Voluntary Organisations (Acquisition of Immovable Property) Regulation Ordinance, 1983",LXXIII,1983,http://bdlaws.minlaw.gov.bd/act-663.html,http://bdlaws.minlaw.gov.bd/act-print-663.html,False
"The Bangladesh Institute of Nuclear Agriculture Ordinance, 1984 (Ordinance) [Repealed]",II,1984,http://bdlaws.minlaw.gov.bd/act-664.html,http://bdlaws.minlaw.gov.bd/act-print-664.html,True
"The Land Reforms Ordinance, 1984  [Repealed]",X,1984,http://bdlaws.minlaw.gov.bd/act-665.html,http://bdlaws.minlaw.gov.bd/act-print-665.html,True
"The Agricultural Labour (Minimum Wages) Ordinance, 1984",XVII,1984,http://bdlaws.minlaw.gov.bd/act-666.html,http://bdlaws.minlaw.gov.bd/act-print-666.html,False
"The Bangladesh Public Administration Training Centre Ordinance, 1984  [Repealed]",XXVI,1984,http://bdlaws.minlaw.gov.bd/act-667.html,http://bdlaws.minlaw.gov.bd/act-print-667.html,True
"The Bangladesh Institute of International and Strategic Studies Ordinance, 1984  [Repealed]",XXVII,1984,http://bdlaws.minlaw.gov.bd/act-668.html,http://bdlaws.minlaw.gov.bd/act-print-668.html,True
"The Livestock Research Institute Ordinance, 1984  [Repealed]",XXVIII,1984,http://bdlaws.minlaw.gov.bd/act-669.html,http://bdlaws.minlaw.gov.bd/act-print-669.html,True
"The Industrial Relations (Regulation) (Repeal) Ordinance, 1984",XXXII,1984,http://bdlaws.minlaw.gov.bd/act-670.html,http://bdlaws.minlaw.gov.bd/act-print-670.html,False
"The Breast-Milk Substitutes (Regulation of Marketing) Ordinance, 1984  [Repealed]",XXXIII,1984,http://bdlaws.minlaw.gov.bd/act-671.html,http://bdlaws.minlaw.gov.bd/act-print-671.html,True
"The Income-tax Ordinance, 1984 [Repealed]",XXXVI,1984,http://bdlaws.minlaw.gov.bd/act-672.html,http://bdlaws.minlaw.gov.bd/act-print-672.html,True
"The Bangladesh Women's Rehabilitation and Welfare Foundation (Repeal) Ordinance, 1984",XXXVII,1984,http://bdlaws.minlaw.gov.bd/act-673.html,http://bdlaws.minlaw.gov.bd/act-print-673.html,False
"The Nazrul Institute Ordinance, 1984  [Repealed]",XXXIX,1984,http://bdlaws.minlaw.gov.bd/act-674.html,http://bdlaws.minlaw.gov.bd/act-print-674.html,True
"The Finance Ordinance, 1984",XLII,1984,http://bdlaws.minlaw.gov.bd/act-675.html,http://bdlaws.minlaw.gov.bd/act-print-675.html,False
"The Fisheries Research Institute Ordinance, 1984  [Repealed]",XLV,1984,http://bdlaws.minlaw.gov.bd/act-676.html,http://bdlaws.minlaw.gov.bd/act-print-676.html,True
"The Districts (Extension to the Chittagong Hill-tracts) Ordinance, 1984  [Repealed]",LXXI,1984,http://bdlaws.minlaw.gov.bd/act-677.html,http://bdlaws.minlaw.gov.bd/act-print-677.html,True
"The Khulna City Corporation Ordinance, 1984  [Repealed]",LXXII,1984,http://bdlaws.minlaw.gov.bd/act-678.html,http://bdlaws.minlaw.gov.bd/act-print-678.html,True
"ভূমি-খতিয়ান (পার্বত্য চট্টগ্রাম) অধ্যাদেশ, ১৯৮৪",2,1985,http://bdlaws.minlaw.gov.bd/act-679.html,http://bdlaws.minlaw.gov.bd/act-print-679.html,False
"The Public Servants (Dismissal on Conviction) Ordinance, 1985 [Repealed]",V,1985,http://bdlaws.minlaw.gov.bd/act-680.html,http://bdlaws.minlaw.gov.bd/act-print-680.html,True
"The Ghousul Azam Abdul Qader Jillani Mosque Trust (Repeal) Ordinance, 1985",XVII,1985,http://bdlaws.minlaw.gov.bd/act-681.html,http://bdlaws.minlaw.gov.bd/act-print-681.html,False
"The Family Courts Ordinance, 1985  [Repealed]",XVIII,1985,http://bdlaws.minlaw.gov.bd/act-682.html,http://bdlaws.minlaw.gov.bd/act-print-682.html,True
"The Bangladesh Oil, Gas and Mineral Corporation Ordinance, 1985  [Repealed]",XXI,1985,http://bdlaws.minlaw.gov.bd/act-683.html,http://bdlaws.minlaw.gov.bd/act-print-683.html,True
"The Surplus Public Servants Absorption Ordinance, 1985  [Repealed]",XXIV,1985,http://bdlaws.minlaw.gov.bd/act-684.html,http://bdlaws.minlaw.gov.bd/act-print-684.html,True
"The Government Primary School Teachers Welfare Trust Ordinance, 1985 [Repealed]",XXVI,1985,http://bdlaws.minlaw.gov.bd/act-685.html,http://bdlaws.minlaw.gov.bd/act-print-685.html,True
"The Ground Water Management Ordinance, 1985  [Repealed]",XXVII,1985,http://bdlaws.minlaw.gov.bd/act-686.html,http://bdlaws.minlaw.gov.bd/act-print-686.html,True
"The Finance Ordinance, 1985",XXXII,1985,http://bdlaws.minlaw.gov.bd/act-687.html,http://bdlaws.minlaw.gov.bd/act-print-687.html,False
"Bangladesh Bridge Authority Ordinance, 1985 [Repealed]",XXXIV,1985,http://bdlaws.minlaw.gov.bd/act-688.html,http://bdlaws.minlaw.gov.bd/act-print-688.html,True
"The Bangladesh Standards and Testing Institution Ordinance, 1985 [Repealed]",XXXVII,1985,http://bdlaws.minlaw.gov.bd/act-689.html,http://bdlaws.minlaw.gov.bd/act-print-689.html,True
"The Civil Aviation Authority Ordinance, 1985 [Repealed]",XXXVIII,1985,http://bdlaws.minlaw.gov.bd/act-690.html,http://bdlaws.minlaw.gov.bd/act-print-690.html,True
"The Youth Welfare Fund Ordinance, 1985  [Repealed]",XL,1985,http://bdlaws.minlaw.gov.bd/act-691.html,http://bdlaws.minlaw.gov.bd/act-print-691.html,True
"The Khulna Metropolitan Police Ordinance, 1985",LII,1985,http://bdlaws.minlaw.gov.bd/act-692.html,http://bdlaws.minlaw.gov.bd/act-print-692.html,False
"The Abandoned Buildings (Supplementary Provisions) Ordinance, 1985  [Repealed]",LIV,1985,http://bdlaws.minlaw.gov.bd/act-693.html,http://bdlaws.minlaw.gov.bd/act-print-693.html,True
"The Chittagong Shahi Jame Masjid Ordinance, 1986  [Repealed]",II,1986,http://bdlaws.minlaw.gov.bd/act-694.html,http://bdlaws.minlaw.gov.bd/act-print-694.html,True
"The Official Vehicles (Regulation of Use) Ordinance, 1986  [Repealed]",VI,1986,http://bdlaws.minlaw.gov.bd/act-695.html,http://bdlaws.minlaw.gov.bd/act-print-695.html,True
"The Drugs (Supplementary Provisions) Ordinance, 1986",XIII,1986,http://bdlaws.minlaw.gov.bd/act-696.html,http://bdlaws.minlaw.gov.bd/act-print-696.html,False
"The Police (Non-Gazetted Employees) Welfare Fund Ordinance, 1986  [Repealed]",XXXIII,1986,http://bdlaws.minlaw.gov.bd/act-697.html,http://bdlaws.minlaw.gov.bd/act-print-697.html,True
"The Special Security Force Ordinance, 1986  [Repealed]",XLIII,1986,http://bdlaws.minlaw.gov.bd/act-698.html,http://bdlaws.minlaw.gov.bd/act-print-698.html,True
"The Finance Ordinance, 1986",XLV,1986,http://bdlaws.minlaw.gov.bd/act-699.html,http://bdlaws.minlaw.gov.bd/act-print-699.html,False
"The Development Board Laws (Repeal) Ordinance, 1986  [Repealed]",XLVI,1986,http://bdlaws.minlaw.gov.bd/act-700.html,http://bdlaws.minlaw.gov.bd/act-print-700.html,True
"The Public Corporations (Management Co-ordination) Ordinance, 1986",XLVIII,1986,http://bdlaws.minlaw.gov.bd/act-701.html,http://bdlaws.minlaw.gov.bd/act-print-701.html,False
"The Rajshahi Krishi Unnayan Bank Ordinance, 1986  [Repealed]",LVIII,1986,http://bdlaws.minlaw.gov.bd/act-702.html,http://bdlaws.minlaw.gov.bd/act-print-702.html,True
"The Bangladesh Cha Sramik Kallyan Fund Ordinance, 1986  [Repealed]",LXII,1986,http://bdlaws.minlaw.gov.bd/act-703.html,http://bdlaws.minlaw.gov.bd/act-print-703.html,True
"The Bangladesh Academy for Rural Development Ordinance, 1986  [Repealed]",LXIV,1986,http://bdlaws.minlaw.gov.bd/act-704.html,http://bdlaws.minlaw.gov.bd/act-print-704.html,True
"বাংলা ভাষা প্রচলন আইন, ১৯৮৭",২,১৯৮৭,http://bdlaws.minlaw.gov.bd/act-705.html,http://bdlaws.minlaw.gov.bd/act-print-705.html,False
"শাহ্‌জালাল বিজ্ঞান ও প্রযুক্তি বিশ্ববিদ্যালয় আইন, ১৯৮৭",১৫,১৯৮৭,http://bdlaws.minlaw.gov.bd/act-706.html,http://bdlaws.minlaw.gov.bd/act-print-706.html,False
"নির্দিষ্টকরণ (সম্পূরক) আইন, ১৯৮৭",২৫,১৯৮৭,http://bdlaws.minlaw.gov.bd/act-707.html,http://bdlaws.minlaw.gov.bd/act-print-707.html,False
"নির্দিষ্টকরণ (অগ্রিম মঞ্জুরী দান) আইন, ১৯৮৭",২৬,১৯৮৭,http://bdlaws.minlaw.gov.bd/act-708.html,http://bdlaws.minlaw.gov.bd/act-print-708.html,False
"অর্থ আইন, ১৯৮৭",২৭,১৯৮৭,http://bdlaws.minlaw.gov.bd/act-709.html,http://bdlaws.minlaw.gov.bd/act-print-709.html,False
"নির্দিষ্টকরণ এ্যাক্ট, ১৯৮৭",৩১,১৯৮৭,http://bdlaws.minlaw.gov.bd/act-710.html,http://bdlaws.minlaw.gov.bd/act-print-710.html,False
"রাজশাহী সিটি কর্পোরেশন আইন, ১৯৮৭ [রহিত]",৩৮,১৯৮৭,http://bdlaws.minlaw.gov.bd/act-711.html,http://bdlaws.minlaw.gov.bd/act-print-711.html,True
"ত্রাণ ও পুনর্বাসন সারচার্জ আইন, ১৯৮৮",১,১৯৮৮,http://bdlaws.minlaw.gov.bd/act-712.html,http://bdlaws.minlaw.gov.bd/act-print-712.html,False
"অস্থাবর সম্পত্তি হুকুমদখল আইন, ১৯৮৮",২৬,১৯৮৮,http://bdlaws.minlaw.gov.bd/act-713.html,http://bdlaws.minlaw.gov.bd/act-print-713.html,False
"নির্দিষ্টকরণ (সম্পূরক) আইন, ১৯৮৮",৩১,১৯৮৮,http://bdlaws.minlaw.gov.bd/act-714.html,http://bdlaws.minlaw.gov.bd/act-print-714.html,False
"নির্দিষ্টকরণ (অগ্রিম মঞ্জুরী দান) আইন, ১৯৮৮",৩২,১৯৮৮,http://bdlaws.minlaw.gov.bd/act-715.html,http://bdlaws.minlaw.gov.bd/act-print-715.html,False
"অর্থ আইন, ১৯৮৮",৩৩,১৯৮৮,http://bdlaws.minlaw.gov.bd/act-716.html,http://bdlaws.minlaw.gov.bd/act-print-716.html,False
"নির্দিষ্টকরণ আইন, ১৯৮৮",৩৮,১৯৮৮,http://bdlaws.minlaw.gov.bd/act-717.html,http://bdlaws.minlaw.gov.bd/act-print-717.html,False
"ইট পোড়ানো (নিয়ন্ত্রণ) আইন, ১৯৮৯ [রহিত]",৮,১৯৮৯,http://bdlaws.minlaw.gov.bd/act-718.html,http://bdlaws.minlaw.gov.bd/act-print-718.html,True
"আয়োডিন অভাবজনিত রোগ প্রতিরোধ আইন, ১৯৮৯ [রহিত]",১০,১৯৮৯,http://bdlaws.minlaw.gov.bd/act-719.html,http://bdlaws.minlaw.gov.bd/act-print-719.html,True
"The Ordnance Factories Board (Repeal) Act, 1989",১৩,১৯৮৯,http://bdlaws.minlaw.gov.bd/act-720.html,http://bdlaws.minlaw.gov.bd/act-print-720.html,False
